,region_id.special_id,bcd,cad,gt,hb,expression
41726,VT62868.MEMB002C,0,0,0,0,0
41727,VT62868.MEMB003A,0,0,0,0,0
41728,VT62868.MEMB003B,0,0,0,0,0
41729,VT62868.MEMB003F,0,0,0,0,0
41730,VT62868.MEMB004A,1,0,0,0,0
41731,VT62868.MEMB006B,0,0,0,0,0
41732,VT62868.MEMB006C,0,0,0,0,0
41733,VT62868.MEMB007B,0,0,0,0,0
41734,VT62868.MEMB007C,0,0,0,0,0
41735,VT62868.MEMB008C,0,0,0,0,0
41736,VT4444.MEMB002B,2,0,0,0,1
41737,VT4444.MEMB002D,2,1,0,1,1
41738,VT4444.MEMB002F,3,1,0,1,1
41739,VT4444.MEMB003A,2,1,0,1,1
41740,VT4444.MEMB003D,2,1,0,1,1
41741,VT4444.MEMB003F,3,1,0,1,1
41742,VT4444.MEMB004E,2,1,0,1,1
41743,VT4444.MEMB005B,1,1,0,2,1
41744,VT4444.MEMB006A,0,1,0,1,1
41745,VT4444.MEMB006B,3,1,0,1,1
41746,VT4444.MEMB006C,1,1,0,1,1
41747,VT4444.dkik,2,1,0,1,1
41748,VT4444.MEMB002A,1,1,0,1,1
41749,VT4444.MEMB002C,1,1,0,1,1
41750,VT4444.MEMB002E,2,1,0,1,1
41751,VT4444.MEMB003B,1,1,0,1,1
41752,VT4444.MEMB003C,2,1,0,1,1
41753,VT4444.MEMB004A,2,1,0,1,1
41754,VT4444.MEMB004B,1,1,0,1,1
41755,VT4444.MEMB005D,4,1,0,1,1
41756,VT4444.MEMB007B,1,1,0,1,1
41757,VT4444.MEMB007C,1,1,0,1,1
41758,VT4444.MEMB007D,1,1,0,1,1
41759,VT4444.MEMB008C,1,1,0,1,1
41760,VT41685.MEMB002A,0,0,0,0,1
41761,VT41685.MEMB002C,0,0,0,0,1
41762,VT41685.MEMB002D,0,0,0,0,1
41763,VT41685.MEMB003F,0,0,0,0,1
41764,VT41685.MEMB004A,0,0,0,0,1
41765,VT41685.MEMB004B,1,0,0,0,1
41766,VT41685.MEMB006A,0,0,0,0,1
41767,VT41685.MEMB006B,0,0,0,0,1
41768,VT41685.MEMB006C,0,0,0,0,1
41769,VT41685.MEMB007B,0,0,0,0,1
41770,VT41685.MEMB007C,0,0,0,0,1
41771,VT41685.MEMB007D,0,0,0,0,1
41772,VT41685.dkik,1,0,0,0,1
41773,VT41685.MEMB002B,0,0,0,0,1
41774,VT41685.MEMB002E,0,0,0,0,1
41775,VT41685.MEMB002F,1,0,0,0,1
41776,VT41685.MEMB003A,1,0,0,0,1
41777,VT41685.MEMB003B,0,0,0,0,1
41778,VT41685.MEMB003C,0,0,0,0,1
41779,VT41685.MEMB003D,1,0,0,0,1
41780,VT41685.MEMB004E,0,0,0,0,1
41781,VT41685.MEMB005B,0,0,0,0,1
41782,VT41685.MEMB005D,0,0,0,0,1
41783,VT41685.MEMB008C,0,0,0,0,1
41784,VT17004.MEMB002A,0,0,0,0,1
41785,VT17004.MEMB002C,0,0,0,0,1
41786,VT17004.MEMB002D,0,0,0,0,1
41787,VT17004.MEMB002E,0,0,0,0,1
41788,VT17004.MEMB002F,0,0,0,0,1
41789,VT17004.MEMB003C,0,0,0,0,1
41790,VT17004.MEMB004A,0,0,0,0,1
41791,VT17004.MEMB004B,0,0,0,0,1
41792,VT17004.dkik,0,0,0,0,1
41793,VT17004.MEMB002B,0,0,0,0,1
41794,VT17004.MEMB003A,0,0,0,0,1
41795,VT17004.MEMB003B,0,0,0,0,1
41796,VT17004.MEMB003D,0,0,0,0,1
41797,VT17004.MEMB003F,0,0,0,0,1
41798,VT17004.MEMB004E,0,0,0,0,1
41799,VT17004.MEMB005B,0,0,0,0,1
41800,VT17004.MEMB005D,0,0,0,0,1
41801,VT17004.MEMB006A,0,0,0,0,1
41802,VT17004.MEMB006B,0,0,0,0,1
41803,VT17004.MEMB006C,0,0,0,0,1
41804,VT17004.MEMB007B,0,0,0,0,1
41805,VT17004.MEMB007C,0,0,0,0,1
41806,VT17004.MEMB007D,0,0,0,0,1
41807,VT17004.MEMB008C,0,0,0,0,1
41808,VT46822.MEMB002A,0,1,0,1,0
41809,VT46822.MEMB002B,0,1,0,1,0
41810,VT46822.MEMB002C,0,1,0,1,0
41811,VT46822.MEMB002F,0,1,0,1,0
41812,VT46822.MEMB003F,0,1,0,1,0
41813,VT46822.MEMB004A,0,1,0,1,0
41814,VT46822.MEMB004B,0,1,0,1,0
41815,VT46822.MEMB004E,0,1,0,1,0
41816,VT46822.MEMB005B,0,2,0,2,0
41817,VT46822.MEMB006A,1,1,0,1,0
41818,VT46822.MEMB007C,0,1,0,1,0
41819,VT46822.MEMB007D,0,1,0,1,0
41820,VT46822.MEMB008C,0,1,0,1,0
41821,VT46822.dkik,0,1,0,1,0
41822,VT46822.MEMB002D,0,1,0,1,0
41823,VT46822.MEMB002E,0,1,0,1,0
41824,VT46822.MEMB003A,0,1,0,1,0
41825,VT46822.MEMB003B,0,1,0,1,0
41826,VT46822.MEMB003C,0,1,0,1,0
41827,VT46822.MEMB003D,0,1,0,1,0
41828,VT46822.MEMB005D,1,1,0,1,0
41829,VT46822.MEMB006B,0,1,0,1,0
41830,VT46822.MEMB006C,0,1,0,1,0
41831,VT46822.MEMB007B,0,1,0,2,0
41832,VT47171.MEMB002A,0,0,0,0,1
41833,VT47171.MEMB002D,0,0,0,0,1
41834,VT47171.MEMB002E,0,0,0,0,1
41835,VT47171.MEMB003A,2,0,0,0,1
41836,VT47171.MEMB003C,0,0,0,0,1
41837,VT47171.MEMB003D,1,0,0,0,1
41838,VT47171.MEMB003F,0,0,0,0,1
41839,VT47171.MEMB004A,1,0,0,0,1
41840,VT47171.MEMB005B,0,0,0,0,1
41841,VT47171.MEMB006B,0,0,0,0,1
41842,VT47171.MEMB007B,0,0,0,0,1
41843,VT47171.MEMB007C,0,0,0,0,1
41844,VT47171.MEMB007D,0,0,0,0,1
41845,VT47171.dkik,1,0,0,0,1
41846,VT47171.MEMB002B,1,0,0,0,1
41847,VT47171.MEMB002C,0,0,0,0,1
41848,VT47171.MEMB002F,1,0,0,0,1
41849,VT47171.MEMB003B,0,0,0,0,1
41850,VT47171.MEMB004B,0,0,0,0,1
41851,VT47171.MEMB004E,0,0,0,0,1
41852,VT47171.MEMB005D,0,0,0,0,1
41853,VT47171.MEMB006A,0,0,0,0,1
41854,VT47171.MEMB006C,0,0,0,0,1
41855,VT47171.MEMB008C,0,0,0,0,1
41856,VT39419.dkik,0,0,0,0,0
41857,VT39419.MEMB002B,0,0,0,0,0
41858,VT39419.MEMB002D,0,0,0,0,0
41859,VT39419.MEMB003C,0,0,0,0,0
41860,VT39419.MEMB003D,0,0,0,0,0
41861,VT39419.MEMB003F,0,0,0,0,0
41862,VT39419.MEMB004A,0,0,0,0,0
41863,VT39419.MEMB004B,0,0,0,0,0
41864,VT39419.MEMB005D,0,0,0,0,0
41865,VT39419.MEMB006A,1,0,0,0,0
41866,VT39419.MEMB006B,0,0,0,0,0
41867,VT39419.MEMB007B,0,0,0,0,0
41868,VT39419.MEMB002A,0,0,0,0,0
41869,VT39419.MEMB002C,0,0,0,0,0
41870,VT39419.MEMB002E,0,0,0,0,0
41871,VT39419.MEMB002F,0,0,0,0,0
41872,VT39419.MEMB003A,0,0,0,0,0
41873,VT39419.MEMB003B,0,0,0,0,0
41874,VT39419.MEMB004E,1,0,0,0,0
41875,VT39419.MEMB005B,0,0,0,0,0
41876,VT39419.MEMB006C,0,0,0,0,0
41877,VT39419.MEMB007C,0,0,0,0,0
41878,VT39419.MEMB007D,0,0,0,0,0
41879,VT39419.MEMB008C,0,0,0,0,0
41880,VT17858.MEMB002B,0,0,0,0,0
41881,VT17858.MEMB002C,0,0,0,0,0
41882,VT17858.MEMB002D,0,0,0,0,0
41883,VT17858.MEMB002F,0,0,0,0,0
41884,VT17858.MEMB003A,0,0,0,0,0
41885,VT17858.MEMB003B,0,0,0,0,0
41886,VT17858.MEMB003C,0,0,0,0,0
41887,VT17858.MEMB004A,0,0,0,0,0
41888,VT17858.MEMB004E,0,0,0,0,0
41889,VT17858.MEMB006A,0,0,0,0,0
41890,VT17858.MEMB006B,0,0,0,0,0
41891,VT17858.MEMB006C,0,0,0,1,0
41892,VT17858.MEMB007B,1,0,0,0,0
41893,VT17858.MEMB007C,0,0,0,0,0
41894,VT17858.MEMB008C,0,0,0,0,0
41895,VT17858.dkik,1,0,0,0,0
41896,VT17858.MEMB002A,0,0,0,0,0
41897,VT17858.MEMB002E,0,0,0,0,0
41898,VT17858.MEMB003D,0,0,0,0,0
41899,VT17858.MEMB003F,0,0,0,0,0
41900,VT17858.MEMB004B,0,0,0,0,0
41901,VT17858.MEMB005B,0,0,0,0,0
41902,VT17858.MEMB005D,0,0,0,0,0
41903,VT17858.MEMB007D,0,0,0,1,0
41904,VT2043.dkik,1,0,0,0,0
41905,VT2043.MEMB002B,0,0,0,0,0
41906,VT2043.MEMB002C,1,0,0,0,0
41907,VT2043.MEMB002E,1,0,0,0,0
41908,VT2043.MEMB003A,1,0,0,0,0
41909,VT2043.MEMB003B,1,0,0,0,0
41910,VT2043.MEMB003F,0,0,0,0,0
41911,VT2043.MEMB004A,1,0,0,0,0
41912,VT2043.MEMB004B,1,0,0,0,0
41913,VT2043.MEMB005B,1,0,0,0,0
41914,VT2043.MEMB006A,1,0,0,0,0
41915,VT2043.MEMB006C,2,0,0,0,0
41916,VT2043.MEMB007B,2,0,0,0,0
41917,VT2043.MEMB007D,1,0,0,0,0
41918,VT2043.MEMB008C,0,0,0,0,0
41919,VT2043.MEMB002A,1,0,0,0,0
41920,VT2043.MEMB002D,0,0,0,0,0
41921,VT2043.MEMB002F,0,0,0,0,0
41922,VT2043.MEMB003C,1,0,0,0,0
41923,VT2043.MEMB003D,1,0,0,0,0
41924,VT2043.MEMB004E,0,0,0,0,0
41925,VT2043.MEMB005D,0,0,0,0,0
41926,VT2043.MEMB006B,1,0,0,0,0
41927,VT2043.MEMB007C,1,0,0,0,0
41928,VT56657.dkik,0,0,0,0,1
41929,VT56657.MEMB002A,1,0,0,0,1
41930,VT56657.MEMB002B,0,0,0,0,1
41931,VT56657.MEMB002C,0,0,0,0,1
41932,VT56657.MEMB002D,0,0,0,0,1
41933,VT56657.MEMB002E,0,0,0,0,1
41934,VT56657.MEMB002F,1,0,0,0,1
41935,VT56657.MEMB004A,0,0,0,0,1
41936,VT56657.MEMB004E,0,0,0,0,1
41937,VT56657.MEMB006A,0,0,0,0,1
41938,VT56657.MEMB007B,0,0,0,0,1
41939,VT56657.MEMB007C,0,0,0,0,1
41940,VT56657.MEMB003A,0,0,0,0,1
41941,VT56657.MEMB003B,1,0,0,0,1
41942,VT56657.MEMB003C,0,0,0,0,1
41943,VT56657.MEMB003D,0,0,0,0,1
41944,VT56657.MEMB003F,0,0,0,0,1
41945,VT56657.MEMB004B,0,0,0,0,1
41946,VT56657.MEMB005B,0,0,0,0,1
41947,VT56657.MEMB005D,0,1,0,1,1
41948,VT56657.MEMB006B,0,0,0,0,1
41949,VT56657.MEMB006C,0,0,0,0,1
41950,VT56657.MEMB007D,0,0,0,0,1
41951,VT56657.MEMB008C,0,0,0,0,1
41952,VT50543.MEMB002B,1,0,0,0,0
41953,VT50543.MEMB002D,1,0,0,0,0
41954,VT50543.MEMB002E,1,0,0,0,0
41955,VT50543.MEMB003C,1,0,0,0,0
41956,VT50543.MEMB003F,1,0,0,0,0
41957,VT50543.MEMB004A,1,0,0,0,0
41958,VT50543.MEMB004E,1,0,0,0,0
41959,VT50543.MEMB005B,1,0,0,0,0
41960,VT50543.MEMB005D,1,0,0,0,0
41961,VT50543.MEMB006B,1,0,0,0,0
41962,VT50543.MEMB007B,1,0,0,0,0
41963,VT50543.MEMB007C,1,0,0,0,0
41964,VT50543.MEMB007D,1,0,0,0,0
41965,VT50543.dkik,1,0,0,0,0
41966,VT50543.MEMB002A,1,0,0,0,0
41967,VT50543.MEMB002C,1,0,0,0,0
41968,VT50543.MEMB002F,1,0,0,0,0
41969,VT50543.MEMB003A,1,0,0,0,0
41970,VT50543.MEMB003B,1,0,0,0,0
41971,VT50543.MEMB003D,1,0,0,0,0
41972,VT50543.MEMB004B,1,0,0,0,0
41973,VT50543.MEMB006A,1,0,0,0,0
41974,VT50543.MEMB006C,1,0,0,0,0
41975,VT50543.MEMB008C,1,0,0,0,0
41976,VT17010.MEMB002A,0,0,0,0,0
41977,VT17010.MEMB002B,0,0,0,0,0
41978,VT17010.MEMB002C,0,0,0,0,0
41979,VT17010.MEMB002D,0,0,0,0,0
41980,VT17010.MEMB002E,0,0,0,1,0
41981,VT17010.MEMB002F,0,0,0,0,0
41982,VT17010.MEMB003C,0,0,0,0,0
41983,VT17010.MEMB004A,0,0,0,0,0
41984,VT17010.MEMB004B,0,0,0,0,0
41985,VT17010.dkik,0,0,0,0,0
41986,VT17010.MEMB003A,0,0,0,0,0
41987,VT17010.MEMB003B,1,0,0,0,0
41988,VT17010.MEMB003D,0,0,0,0,0
41989,VT17010.MEMB003F,0,0,0,0,0
41990,VT17010.MEMB004E,1,0,0,0,0
41991,VT17010.MEMB005B,0,0,0,0,0
41992,VT17010.MEMB005D,0,0,0,0,0
41993,VT17010.MEMB006A,0,0,0,0,0
41994,VT17010.MEMB006B,1,0,0,0,0
41995,VT17010.MEMB006C,0,0,0,0,0
41996,VT17010.MEMB007B,0,0,0,0,0
41997,VT17010.MEMB007C,1,0,0,0,0
41998,VT17010.MEMB007D,0,0,0,0,0
41999,VT17010.MEMB008C,0,0,0,0,0
42000,VT16456.MEMB002A,2,0,0,0,0
42001,VT16456.MEMB002C,2,0,0,0,0
42002,VT16456.MEMB003A,3,0,0,0,0
42003,VT16456.MEMB003B,3,0,0,0,0
42004,VT16456.MEMB004B,1,0,0,0,0
42005,VT16456.MEMB005B,1,0,0,0,0
42006,VT16456.MEMB005D,3,0,0,1,0
42007,VT16456.MEMB006A,3,0,0,0,0
42008,VT16456.MEMB006B,3,0,0,0,0
42009,VT16456.MEMB006C,1,0,0,0,0
42010,VT16456.MEMB007B,2,0,0,0,0
42011,VT16456.MEMB007D,1,0,0,0,0
42012,VT16456.MEMB008C,1,0,0,0,0
42013,VT16456.dkik,3,0,0,0,0
42014,VT16456.MEMB002B,2,0,0,0,0
42015,VT16456.MEMB002D,1,0,0,0,0
42016,VT16456.MEMB002E,3,0,0,0,0
42017,VT16456.MEMB002F,2,0,0,0,0
42018,VT16456.MEMB003C,2,0,0,0,0
42019,VT16456.MEMB003D,3,0,0,0,0
42020,VT16456.MEMB003F,2,0,0,0,0
42021,VT16456.MEMB004A,3,0,0,1,0
42022,VT16456.MEMB004E,1,0,0,0,0
42023,VT16456.MEMB007C,2,0,0,0,0
42024,VT62616.MEMB002A,0,0,0,0,0
42025,VT62616.MEMB002B,1,0,0,0,0
42026,VT62616.MEMB002C,0,0,0,0,0
42027,VT62616.MEMB002E,0,0,0,0,0
42028,VT62616.MEMB002F,0,0,0,0,0
42029,VT62616.MEMB003C,0,0,0,0,0
42030,VT62616.MEMB003D,0,0,0,0,0
42031,VT62616.MEMB004A,0,0,0,0,0
42032,VT62616.MEMB004E,0,0,0,1,0
42033,VT62616.MEMB005D,1,0,0,0,0
42034,VT62616.MEMB006B,0,0,0,0,0
42035,VT62616.MEMB007B,0,0,0,0,0
42036,VT62616.MEMB007C,0,0,0,0,0
42037,VT62616.dkik,0,0,0,0,0
42038,VT62616.MEMB002D,0,0,0,0,0
42039,VT62616.MEMB003A,0,0,0,0,0
42040,VT62616.MEMB003B,0,0,0,0,0
42041,VT62616.MEMB003F,1,0,0,0,0
42042,VT62616.MEMB004B,0,0,0,0,0
42043,VT62616.MEMB005B,0,0,0,0,0
42044,VT62616.MEMB006A,0,0,0,0,0
42045,VT62616.MEMB006C,0,0,0,0,0
42046,VT62616.MEMB007D,1,0,3,0,0
42047,VT62616.MEMB008C,0,0,0,0,0
42048,VT19399.MEMB002B,0,0,0,0,0
42049,VT19399.MEMB002C,0,0,0,0,0
42050,VT19399.MEMB002D,0,0,0,0,0
42051,VT19399.MEMB002E,0,0,0,0,0
42052,VT19399.MEMB002F,1,0,0,0,0
42053,VT19399.MEMB003A,0,0,0,0,0
42054,VT19399.MEMB003C,0,0,0,0,0
42055,VT19399.MEMB004B,0,0,0,0,0
42056,VT19399.MEMB007D,0,0,0,0,0
42057,VT19399.MEMB008C,0,0,0,1,0
42058,VT19399.dkik,0,0,0,0,0
42059,VT19399.MEMB002A,1,0,0,0,0
42060,VT19399.MEMB003B,0,0,0,0,0
42061,VT19399.MEMB003D,0,0,0,0,0
42062,VT19399.MEMB003F,0,0,0,0,0
42063,VT19399.MEMB004A,0,0,0,0,0
42064,VT19399.MEMB004E,0,0,0,0,0
42065,VT19399.MEMB005B,0,0,0,0,0
42066,VT19399.MEMB005D,0,0,0,0,0
42067,VT19399.MEMB006A,0,0,0,0,0
42068,VT19399.MEMB006B,1,0,0,0,0
42069,VT19399.MEMB006C,0,0,0,0,0
42070,VT19399.MEMB007B,1,1,0,0,0
42071,VT19399.MEMB007C,0,1,0,0,0
42072,VT5001.MEMB002B,1,0,0,0,0
42073,VT5001.MEMB002E,0,0,0,0,0
42074,VT5001.MEMB003A,0,0,0,0,0
42075,VT5001.MEMB003D,0,0,0,0,0
42076,VT5001.MEMB004A,1,0,0,0,0
42077,VT5001.MEMB004B,2,0,0,0,0
42078,VT5001.MEMB004E,1,0,0,0,0
42079,VT5001.MEMB005B,1,0,0,0,0
42080,VT5001.MEMB006C,1,0,0,0,0
42081,VT5001.MEMB007C,1,0,0,0,0
42082,VT5001.MEMB007D,0,1,0,1,0
42083,VT5001.dkik,0,0,0,0,0
42084,VT5001.MEMB002A,0,0,0,1,0
42085,VT5001.MEMB002C,0,0,0,1,0
42086,VT5001.MEMB002D,1,0,0,0,0
42087,VT5001.MEMB002F,0,0,0,0,0
42088,VT5001.MEMB003B,2,0,0,0,0
42089,VT5001.MEMB003C,0,0,0,0,0
42090,VT5001.MEMB003F,1,1,0,0,0
42091,VT5001.MEMB005D,1,0,0,0,0
42092,VT5001.MEMB006A,1,0,0,0,0
42093,VT5001.MEMB006B,1,0,0,0,0
42094,VT5001.MEMB007B,0,0,0,0,0
42095,VT5001.MEMB008C,0,0,0,0,0
42096,VT21722.MEMB002A,0,0,0,0,0
42097,VT21722.MEMB002C,0,0,0,0,0
42098,VT21722.MEMB002E,1,0,0,0,0
42099,VT21722.MEMB003A,0,0,0,0,0
42100,VT21722.MEMB003B,0,0,0,0,0
42101,VT21722.MEMB004E,0,0,0,0,0
42102,VT21722.MEMB005B,0,0,0,0,0
42103,VT21722.MEMB006C,0,0,0,0,0
42104,VT21722.MEMB007C,0,0,0,0,0
42105,VT21722.MEMB007D,0,0,0,0,0
42106,VT21722.MEMB008C,0,0,0,0,0
42107,VT21722.dkik,0,0,0,0,0
42108,VT21722.MEMB002B,0,0,0,0,0
42109,VT21722.MEMB002D,0,0,0,0,0
42110,VT21722.MEMB002F,0,0,0,0,0
42111,VT21722.MEMB003C,0,0,0,0,0
42112,VT21722.MEMB003D,0,0,0,0,0
42113,VT21722.MEMB003F,1,0,0,0,0
42114,VT21722.MEMB004A,0,0,0,0,0
42115,VT21722.MEMB004B,0,0,0,0,0
42116,VT21722.MEMB005D,0,0,0,0,0
42117,VT21722.MEMB006A,0,0,0,0,0
42118,VT21722.MEMB006B,0,0,0,0,0
42119,VT21722.MEMB007B,0,0,0,0,0
42120,VT49383.MEMB002A,1,0,0,0,0
42121,VT49383.MEMB002B,0,0,0,0,0
42122,VT49383.MEMB002D,2,0,0,0,0
42123,VT49383.MEMB002E,1,0,0,0,0
42124,VT49383.MEMB003A,0,0,0,0,0
42125,VT49383.MEMB003B,0,0,0,0,0
42126,VT49383.MEMB003D,0,0,0,0,0
42127,VT49383.MEMB003F,0,0,0,0,0
42128,VT49383.MEMB004E,0,0,0,0,0
42129,VT49383.MEMB005B,1,0,0,0,0
42130,VT49383.MEMB006A,2,0,0,0,0
42131,VT49383.MEMB006B,0,0,0,0,0
42132,VT49383.MEMB007B,1,0,0,0,0
42133,VT49383.MEMB007C,1,0,0,0,0
42134,VT49383.dkik,1,0,0,0,0
42135,VT49383.MEMB002C,1,0,0,0,0
42136,VT49383.MEMB002F,1,0,0,0,0
42137,VT49383.MEMB003C,1,0,0,0,0
42138,VT49383.MEMB004A,0,0,0,0,0
42139,VT49383.MEMB004B,1,1,0,0,0
42140,VT49383.MEMB005D,1,0,0,0,0
42141,VT49383.MEMB006C,0,0,0,0,0
42142,VT49383.MEMB007D,1,0,0,0,0
42143,VT49383.MEMB008C,0,0,0,1,0
42144,VT29583.dkik,0,0,0,0,1
42145,VT29583.MEMB002D,0,0,0,0,1
42146,VT29583.MEMB002E,0,0,0,0,1
42147,VT29583.MEMB003A,0,0,0,0,1
42148,VT29583.MEMB003B,0,0,0,0,1
42149,VT29583.MEMB004A,0,0,0,0,1
42150,VT29583.MEMB004E,0,0,0,0,1
42151,VT29583.MEMB005B,0,0,0,0,1
42152,VT29583.MEMB005D,0,0,0,0,1
42153,VT29583.MEMB006C,0,0,0,0,1
42154,VT29583.MEMB007B,0,0,0,0,1
42155,VT29583.MEMB007C,0,0,0,0,1
42156,VT29583.MEMB008C,0,0,0,0,1
42157,VT29583.MEMB002A,0,0,0,0,1
42158,VT29583.MEMB002B,0,0,0,0,1
42159,VT29583.MEMB002C,0,0,0,0,1
42160,VT29583.MEMB002F,0,0,0,0,1
42161,VT29583.MEMB003C,0,0,0,0,1
42162,VT29583.MEMB003D,0,0,0,0,1
42163,VT29583.MEMB003F,0,0,0,0,1
42164,VT29583.MEMB004B,0,0,0,0,1
42165,VT29583.MEMB006A,0,0,0,0,1
42166,VT29583.MEMB006B,0,0,0,0,1
42167,VT29583.MEMB007D,0,0,0,0,1
42168,VT62440.MEMB002A,1,0,0,0,0
42169,VT62440.MEMB002B,2,0,0,0,0
42170,VT62440.MEMB002C,2,0,0,0,0
42171,VT62440.MEMB002E,1,0,0,0,0
42172,VT62440.MEMB002F,2,0,0,0,0
42173,VT62440.MEMB003A,1,0,0,0,0
42174,VT62440.MEMB003B,3,0,0,0,0
42175,VT62440.MEMB003F,0,0,0,1,0
42176,VT62440.MEMB004E,2,0,0,0,0
42177,VT62440.MEMB006C,2,0,0,0,0
42178,VT62440.MEMB008C,0,0,0,0,0
42179,VT62440.dkik,2,0,0,0,0
42180,VT62440.MEMB002D,1,0,0,0,0
42181,VT62440.MEMB003C,2,0,0,0,0
42182,VT62440.MEMB003D,1,0,0,0,0
42183,VT62440.MEMB004A,1,0,0,0,0
42184,VT62440.MEMB004B,1,0,0,0,0
42185,VT62440.MEMB005B,0,0,0,0,0
42186,VT62440.MEMB005D,1,0,0,0,0
42187,VT62440.MEMB006A,1,0,0,0,0
42188,VT62440.MEMB006B,1,0,0,0,0
42189,VT62440.MEMB007B,3,0,0,0,0
42190,VT62440.MEMB007C,2,0,0,0,0
42191,VT62440.MEMB007D,1,0,0,0,0
42192,VT27168.MEMB002A,0,0,0,1,1
42193,VT27168.MEMB002E,0,0,0,0,1
42194,VT27168.MEMB003A,0,1,0,0,1
42195,VT27168.MEMB003F,0,0,0,1,1
42196,VT27168.MEMB006C,0,1,0,1,1
42197,VT27168.MEMB007B,0,0,0,1,1
42198,VT27168.MEMB007C,0,1,0,0,1
42199,VT27168.dkik,0,1,0,1,1
42200,VT27168.MEMB002B,0,0,0,1,1
42201,VT27168.MEMB002C,0,0,0,1,1
42202,VT27168.MEMB002D,0,0,0,0,1
42203,VT27168.MEMB002F,0,0,0,0,1
42204,VT27168.MEMB003B,0,2,0,0,1
42205,VT27168.MEMB003C,0,0,0,1,1
42206,VT27168.MEMB003D,0,1,0,1,1
42207,VT27168.MEMB004A,0,0,0,1,1
42208,VT27168.MEMB004B,0,0,0,1,1
42209,VT27168.MEMB004E,0,1,0,0,1
42210,VT27168.MEMB005B,0,0,0,1,1
42211,VT27168.MEMB005D,0,0,0,0,1
42212,VT27168.MEMB006A,1,0,0,1,1
42213,VT27168.MEMB006B,0,1,0,1,1
42214,VT27168.MEMB007D,0,1,0,0,1
42215,VT27168.MEMB008C,1,0,0,0,1
42216,VT56770.dkik,0,0,0,0,1
42217,VT56770.MEMB004A,0,0,0,0,1
42218,VT56770.MEMB004B,1,0,0,0,1
42219,VT56770.MEMB005B,1,0,0,1,1
42220,VT56770.MEMB005D,2,0,0,0,1
42221,VT56770.MEMB006A,0,0,0,0,1
42222,VT56770.MEMB006B,1,0,0,0,1
42223,VT56770.MEMB007C,1,0,0,0,1
42224,VT56770.MEMB002A,1,0,0,0,1
42225,VT56770.MEMB002B,0,0,0,0,1
42226,VT56770.MEMB002C,0,0,0,0,1
42227,VT56770.MEMB002D,3,0,0,1,1
42228,VT56770.MEMB002E,0,0,0,1,1
42229,VT56770.MEMB002F,4,0,0,0,1
42230,VT56770.MEMB003A,0,0,0,0,1
42231,VT56770.MEMB003B,1,0,0,0,1
42232,VT56770.MEMB003C,1,0,0,0,1
42233,VT56770.MEMB003D,0,0,0,0,1
42234,VT56770.MEMB003F,0,0,0,0,1
42235,VT56770.MEMB004E,0,0,0,1,1
42236,VT56770.MEMB006C,1,0,0,0,1
42237,VT56770.MEMB007B,0,0,0,0,1
42238,VT56770.MEMB007D,0,0,0,0,1
42239,VT56770.MEMB008C,1,0,0,0,1
42240,VT56793.dkik,0,0,0,0,1
42241,VT56793.MEMB002D,1,0,0,0,1
42242,VT56793.MEMB003B,0,0,0,0,1
42243,VT56793.MEMB004A,1,0,0,0,1
42244,VT56793.MEMB004B,0,0,0,0,1
42245,VT56793.MEMB005D,0,0,0,0,1
42246,VT56793.MEMB006A,0,0,0,0,1
42247,VT56793.MEMB006B,0,0,0,1,1
42248,VT56793.MEMB007C,0,0,0,0,1
42249,VT56793.MEMB008C,0,1,0,0,1
42250,VT56793.MEMB002A,0,0,0,0,1
42251,VT56793.MEMB002B,0,0,0,0,1
42252,VT56793.MEMB002C,2,0,0,1,1
42253,VT56793.MEMB002E,0,0,0,0,1
42254,VT56793.MEMB002F,1,0,0,0,1
42255,VT56793.MEMB003A,1,1,0,1,1
42256,VT56793.MEMB003C,1,0,0,0,1
42257,VT56793.MEMB003D,0,0,0,0,1
42258,VT56793.MEMB003F,0,0,0,0,1
42259,VT56793.MEMB004E,1,0,0,0,1
42260,VT56793.MEMB005B,0,0,0,0,1
42261,VT56793.MEMB006C,0,0,0,0,1
42262,VT56793.MEMB007B,2,0,0,0,1
42263,VT56793.MEMB007D,0,0,0,0,1
42264,VT59445.MEMB002A,0,0,0,0,1
42265,VT59445.MEMB002B,0,0,0,0,1
42266,VT59445.MEMB002D,0,0,0,0,1
42267,VT59445.MEMB002F,0,0,0,0,1
42268,VT59445.MEMB003C,0,0,0,0,1
42269,VT59445.MEMB003D,0,0,0,0,1
42270,VT59445.MEMB003F,0,0,0,0,1
42271,VT59445.MEMB004E,0,0,0,0,1
42272,VT59445.MEMB005B,0,0,0,0,1
42273,VT59445.MEMB006A,0,0,0,0,1
42274,VT59445.MEMB006B,0,0,0,0,1
42275,VT59445.MEMB007B,0,0,0,0,1
42276,VT59445.dkik,0,0,0,0,1
42277,VT59445.MEMB002C,0,0,0,0,1
42278,VT59445.MEMB002E,0,0,0,0,1
42279,VT59445.MEMB003A,0,0,0,0,1
42280,VT59445.MEMB003B,0,0,0,0,1
42281,VT59445.MEMB004A,0,0,0,0,1
42282,VT59445.MEMB004B,0,0,0,0,1
42283,VT59445.MEMB005D,1,0,0,0,1
42284,VT59445.MEMB006C,0,0,0,0,1
42285,VT59445.MEMB007C,0,0,0,0,1
42286,VT59445.MEMB007D,0,0,0,0,1
